user_id,account_id,reference_id,date,amount,transaction_type,currency,merchant_name,payment_mode,initial_balance,tags,remark
usr_6f2e42e7,acc_axis_b8a95b,TXNF13DAEC02E52,2025-03-30,1324.13,debit,INR,Third Wave Coffee,card,-151006.75,Food & Drinks::Cafes & Coffee,client dinner
usr_6f2e42e7,acc_yes_021b7f,TXN2AB805ABFF6E,2025-03-31,3197.85,debit,INR,SpiceJet,card,-209184.23,Transportation::Flight & Train,
usr_6f2e42e7,acc_axis_b8a95b,TXN06613A84E48E,2025-04-01,7241.57,debit,INR,BESCOM,UPI,-202182.98,Housing::Utilities,
usr_6f2e42e7,acc_axis_b8a95b,TXND388CD51141E,2025-04-01,1832.44,debit,INR,Chaayos,UPI,-362841.76,Food & Drinks::Cafes & Coffee,
usr_6f2e42e7,acc_axis_0a0d59,TXNE6C41E68421C,2025-04-02,16024.91,debit,INR,Amazon,UPI,-283994.36,Housing::Household Supplies,monthly bill
usr_6f2e42e7,acc_axis_b8a95b,TXN6185988B56BD,2025-04-02,16582.47,debit,INR,Coursera,card,-332291.48,Life & Entertainment::Education,trial membership
usr_6f2e42e7,acc_axis_0a0d59,TXN2339D43E506F,2025-04-03,35618.61,credit,INR,Employer NEFT,NEFT,-282047.9,Income::Salary,project completion
usr_6f2e42e7,acc_axis_0a0d59,TXNAD8E52951214,2025-04-03,9100.0,debit,INR,NoBroker Rent,NEFT,-246429.29,Housing::Rent,monthly rent
usr_6f2e42e7,acc_axis_b8a95b,TXN995977CA4A17,2025-04-03,21892.0,debit,INR,Amazon Prime,card,-238244.41,Life & Entertainment::Subscriptions,movie night
usr_6f2e42e7,acc_yes_021b7f,TXN053FEC5D640A,2025-04-03,49290.96,debit,INR,Bajaj Finance,NEFT,-324545.72,Financial Expenses::Loan EMI,annual premium
usr_6f2e42e7,acc_axis_b8a95b,TXN4613B0F1B093,2025-04-04,19012.89,debit,INR,Insider.in,UPI,-313278.59,Life & Entertainment::Movies & Events,
usr_6f2e42e7,acc_axis_0a0d59,TXNABA2E7151C69,2025-04-04,3411.85,debit,INR,Ajio,UPI,-315921.83,Shopping::Clothing & Apparel,planned buy
usr_6f2e42e7,acc_axis_b8a95b,TXN16C55C528383,2025-04-04,5115.31,debit,INR,Nykaa,UPI,-423158.85,Shopping::Personal Care,
usr_6f2e42e7,acc_axis_0a0d59,TXN210ACBE09694,2025-04-05,499.0,debit,INR,Airtel,UPI,-256142.42,Life & Entertainment::Subscriptions,
usr_6f2e42e7,acc_axis_b8a95b,TXN982DEC633DF4,2025-04-05,299.0,debit,INR,Hotstar,UPI,-201485.72,Life & Entertainment::Subscriptions,
usr_6f2e42e7,acc_yes_021b7f,TXNA586A2E1159D,2025-04-05,15189.31,debit,INR,BMTC,UPI,-273912.88,Transportation::Metro & Bus,
usr_6f2e42e7,acc_axis_b8a95b,TXNA599347C4B27,2025-04-05,4370.55,debit,INR,FASTag NHAI,IMPS,-364674.2,Transportation::Toll,
usr_6f2e42e7,acc_axis_b8a95b,TXN1C05F18D3B2B,2025-04-05,635.16,debit,INR,Monginis,cash,-428274.16,Food & Drinks::Bakery & Snacks,client dinner
usr_6f2e42e7,acc_yes_021b7f,TXN0D9E15C29987,2025-04-06,5719.39,debit,INR,Uber,UPI,-304500.57,Transportation::Cab & Auto,airport drop
usr_6f2e42e7,acc_axis_b8a95b,TXN1C780F043F9C,2025-04-07,119.0,debit,INR,Spotify,UPI,-201366.72,Life & Entertainment::Subscriptions,
usr_6f2e42e7,acc_yes_021b7f,TXND0AC99A70A1D,2025-04-07,285.22,debit,INR,Theobroma,card,-258823.69,Food & Drinks::Bakery & Snacks,post-gym meal
usr_6f2e42e7,acc_axis_0a0d59,TXNB496B1BE066E,2025-04-07,2670.72,debit,INR,Home Centre,card,-312288.93,Shopping::Home & Kitchen,planned buy
usr_6f2e42e7,acc_axis_0a0d59,TXN4D09FA13E5B1,2025-04-07,850.47,debit,INR,The Beer Cafe,card,-319333.68,Food & Drinks::Alcohol & Bars,weekend treat
usr_6f2e42e7,acc_axis_b8a95b,TXN0290717EA3C6,2025-04-08,12619.76,debit,INR,Landlord NEFT,NEFT,-349447.72,Housing::Rent,quarterly maintenance
usr_6f2e42e7,acc_axis_b8a95b,TXN21F584051C63,2025-04-08,10599.01,debit,INR,Local Gym,cash,-428909.32,Life & Entertainment::Gym & Sports,
usr_6f2e42e7,acc_axis_0a0d59,TXN076E3E1DB212,2025-04-09,1091.46,debit,INR,HDFC RD,NEFT,-257040.42,Investments::RD,emergency fund
usr_6f2e42e7,acc_axis_b8a95b,TXN31AF8CEBF237,2025-04-09,1003.32,debit,INR,Amazon,UPI,-394431.0,Shopping::Online Shopping,gifting
usr_6f2e42e7,acc_axis_0a0d59,TXN22E4B5A01930,2025-04-10,3959.75,debit,INR,Crossword,card,-308329.18,Shopping::Books & Stationery,gifting
usr_6f2e42e7,acc_axis_b8a95b,TXN4741CEC5CC8C,2025-04-10,16983.66,debit,INR,NoBroker Rent,UPI,-439508.33,Housing::Rent,
usr_6f2e42e7,acc_axis_b8a95b,TXN1C63999A6740,2025-04-10,15808.15,debit,INR,Security Tip,cash,-457351.57,Housing::Domestic Help,
usr_6f2e42e7,acc_axis_0a0d59,TXNE0D9646F406E,2025-04-11,399.0,debit,INR,Jio Fiber,UPI,-256641.42,Life & Entertainment::Subscriptions,
usr_6f2e42e7,acc_axis_b8a95b,TXNDD21D05D24C6,2025-04-11,398.26,debit,INR,Wine Shop,cash,-201784.72,Food & Drinks::Alcohol & Bars,birthday dinner
usr_6f2e42e7,acc_axis_b8a95b,TXNC60499EA77B2,2025-04-11,279.76,debit,INR,The Beer Cafe,card,-237964.65,Food & Drinks::Alcohol & Bars,
usr_6f2e42e7,acc_axis_b8a95b,TXN4FB703C9B674,2025-04-11,17457.42,debit,INR,Security Tip,cash,-369044.75,Housing::Domestic Help,urgent repair
usr_6f2e42e7,acc_yes_021b7f,TXN97C6AF14B73C,2025-04-11,1031.71,debit,INR,Maid Salary,cash,-303468.86,Housing::Domestic Help,
usr_6f2e42e7,acc_axis_0a0d59,TXN6F3C21039FCF,2025-04-11,19127.29,debit,INR,Pepperfry,UPI,-338225.15,Housing::Furniture,urgent repair
usr_6f2e42e7,acc_axis_0a0d59,TXN500A9AD53FE9,2025-04-12,613.13,debit,INR,BWSSB,UPI,-255529.29,Housing::Utilities,
usr_6f2e42e7,acc_yes_021b7f,TXN7FF3A97710B2,2025-04-12,2155.92,debit,INR,TASMAC,cash,-301312.94,Food & Drinks::Alcohol & Bars,
usr_6f2e42e7,acc_axis_0a0d59,TXNF96BC8749EBF,2025-04-12,18041.0,debit,INR,Flipkart Gift,UPI,-320184.15,Life & Entertainment::Gifting,
usr_6f2e42e7,acc_yes_021b7f,TXN71B018927DD2,2025-04-16,640.55,debit,INR,Blinkit,UPI,-258183.14,Food & Drinks::Groceries,birthday dinner
usr_6f2e42e7,acc_axis_b8a95b,TXNA359A8442157,2025-04-16,28540.1,debit,INR,Adani Electricity,UPI,-209424.55,Housing::Utilities,
usr_6f2e42e7,acc_yes_021b7f,TXN0279851467BB,2025-04-16,6049.29,debit,INR,IKEA,card,-289102.19,Housing::Furniture,
usr_6f2e42e7,acc_axis_0a0d59,TXN7D56238F3610,2025-04-17,272.34,debit,INR,Social,card,-282889.99,Food & Drinks::Dining Out,weekly groceries
usr_6f2e42e7,acc_yes_021b7f,TXND14606AD8CFE,2025-04-18,9907.85,debit,INR,Local Garage,cash,-373836.68,Vehicle::Service & Repair,
usr_6f2e42e7,acc_axis_b8a95b,TXN6955E0BA8930,2025-04-19,15146.82,debit,INR,Airport Parking,card,-298131.77,Transportation::Parking,
usr_6f2e42e7,acc_axis_b8a95b,TXN3A23001FA735,2025-04-20,364.42,debit,INR,Blinkit,UPI,-286932.59,Food & Drinks::Food Delivery,office snacks
usr_6f2e42e7,acc_axis_b8a95b,TXN74F15C8D0E53,2025-04-21,14015.61,debit,INR,Security Tip,cash,-264579.72,Housing::Domestic Help,monthly bill
usr_6f2e42e7,acc_axis_b8a95b,TXNBEA794700F36,2025-04-21,941.44,debit,INR,GST Portal,UPI,-285991.15,Financial Expenses::Tax Payment,
usr_6f2e42e7,acc_yes_021b7f,TXNE36E97872218,2025-04-21,2123.36,debit,INR,WB Cakes,UPI,-295151.48,Food & Drinks::Bakery & Snacks,team lunch
usr_6f2e42e7,acc_axis_b8a95b,TXN9C4B2E5750F1,2025-04-21,7928.83,debit,INR,Reliance Digital,card,-386502.17,Shopping::Electronics,
usr_6f2e42e7,acc_axis_0a0d59,TXNE2819D5E99AC,2025-04-22,962.18,debit,INR,Third Wave Coffee,card,-314959.65,Food & Drinks::Cafes & Coffee,
usr_6f2e42e7,acc_axis_b8a95b,TXN768138059C47,2025-04-22,25385.48,debit,INR,Landlord NEFT,NEFT,-397773.37,Housing::Rent,quarterly maintenance
usr_6f2e42e7,acc_yes_021b7f,TXNE4DFF9C76BA1,2025-04-23,14803.97,debit,INR,BPCL Petrol,UPI,-259108.91,Transportation::Fuel,
usr_6f2e42e7,acc_axis_b8a95b,TXN786FF49D591A,2025-04-23,573.77,debit,INR,Big Bazaar,UPI,-348873.95,Housing::Household Supplies,urgent repair
usr_6f2e42e7,acc_axis_0a0d59,TXNFA04BD3BB5AB,2025-04-24,24758.11,debit,INR,IKEA,card,-258131.88,Housing::Furniture,urgent repair
usr_6f2e42e7,acc_axis_b8a95b,TXND736B0696231,2025-04-24,4102.97,debit,INR,Adani Electricity,UPI,-260476.75,Housing::Utilities,quarterly maintenance
usr_6f2e42e7,acc_axis_b8a95b,TXN2AC01C6F94A9,2025-04-24,10834.76,debit,INR,HDFC Auto Loan,NEFT,-287297.01,Vehicle::Vehicle EMI,scheduled service
usr_6f2e42e7,acc_yes_021b7f,TXN4F81FC82DD7C,2025-04-24,4038.1,debit,INR,Mamaearth,UPI,-297274.84,Shopping::Personal Care,anniversary
usr_6f2e42e7,acc_axis_0a0d59,TXNFD486276F647,2025-04-25,8309.91,debit,INR,Home Centre,card,-300019.27,Shopping::Home & Kitchen,sale purchase
usr_6f2e42e7,acc_axis_0a0d59,TXN32D928788B60,2025-04-26,832.03,debit,INR,FASTag NHAI,IMPS,-283162.33,Transportation::Toll,
usr_6f2e42e7,acc_axis_b8a95b,TXN3026599EA91A,2025-04-27,2339.05,debit,INR,The Beer Cafe,card,-395434.32,Food & Drinks::Alcohol & Bars,post-gym meal
usr_6f2e42e7,acc_axis_b8a95b,TXN3C426119B6D5,2025-04-28,774.28,debit,INR,Swiggy,UPI,-362067.48,Food & Drinks::Food Delivery,weekly groceries
usr_6f2e42e7,acc_yes_021b7f,TXNCDAA814FF976,2025-04-28,14325.76,debit,INR,Landlord NEFT,NEFT,-310219.96,Housing::Rent,
usr_6f2e42e7,acc_yes_021b7f,TXNE7318EE12FA0,2025-04-28,18042.78,debit,INR,FASTag NHAI,IMPS,-383744.53,Transportation::Toll,
usr_6f2e42e7,acc_axis_b8a95b,TXN8C1E0ADBDEF3,2025-04-29,859.58,debit,INR,Zomato,UPI,-456491.99,Food & Drinks::Food Delivery,
usr_6f2e42e7,acc_axis_b8a95b,TXN9D7457C359BF,2025-04-30,340.34,debit,INR,Zomato Dine,UPI,-260136.41,Food & Drinks::Dining Out,weekend treat
usr_6f2e42e7,acc_axis_b8a95b,TXNDE5ADF0D07AE,2025-04-30,7395.82,debit,INR,Jio Fiber,UPI,-278595.33,Housing::Utilities,
usr_8fca52e4,acc_sbi_2dfd63,TXN0BDAA5223E70,2025-01-01,272157.46,credit,INR,Employer NEFT,NEFT,136410.99,Income::Salary,
usr_8fca52e4,acc_hdfc_b9f70e,TXNBF4D7E5BE52D,2025-01-01,2439.42,debit,INR,PVR Cinemas,card,-129896.57,Life & Entertainment::Movies & Events,movie night
usr_8fca52e4,acc_indusind_4ef56f,TXNFB48992C6FE3,2025-01-01,16362.0,debit,INR,LIC HFL,NEFT,-237044.95,Financial Expenses::Loan EMI,monthly EMI
usr_8fca52e4,acc_hdfc_f6fde6,TXN01BA4FE34318,2025-01-02,499.0,debit,INR,Airtel,UPI,17235.86,Life & Entertainment::Subscriptions,
usr_8fca52e4,acc_hdfc_f6fde6,TXN9FB4DD53857F,2025-01-02,62254.97,debit,INR,HDFC Bank Charges,debit,-317553.51,Financial Expenses::Bank Charges,
usr_8fca52e4,acc_sbi_2dfd63,TXN3E2CE764D8F8,2025-01-04,1104.22,debit,INR,Swiggy,UPI,404654.91,Food & Drinks::Food Delivery,family dinner
usr_8fca52e4,acc_indusind_4ef56f,TXNB636CBE95F00,2025-01-04,31932.47,debit,INR,ICICI Prudential,UPI,-253406.95,Financial Expenses::Insurance Premium,due payment
usr_8fca52e4,acc_hdfc_b9f70e,TXN722C43A3AD64,2025-01-04,869.65,credit,INR,PhonePe Reward,UPI,-366516.9,Income::Freelance,
usr_8fca52e4,acc_yes_c9bf45,TXNFE6683769CD0,2025-01-05,86600.0,debit,INR,Housing Society,NEFT,134798.21,Housing::Rent,monthly rent
usr_8fca52e4,acc_yes_c9bf45,TXN61805F5B4557,2025-01-05,49300.0,debit,INR,SBI Home Loan,NEFT,48198.21,Financial Expenses::Loan EMI,monthly EMI
usr_8fca52e4,acc_sbi_2dfd63,TXN0986A0A918A0,2025-01-05,299.0,debit,INR,Amazon Prime,card,408568.45,Life & Entertainment::Subscriptions,
usr_8fca52e4,acc_hdfc_f6fde6,TXN7D12B0A30C16,2025-01-05,8724.31,debit,INR,Booking.com,card,16337.86,Life & Entertainment::Travel & Hotels,
usr_8fca52e4,acc_hdfc_f6fde6,TXNDD6E28E473F0,2025-01-05,16587.45,debit,INR,ICICI CC Bill,NEFT,-121181.08,Financial Expenses::Credit Card Bill,
usr_8fca52e4,acc_hdfc_b9f70e,TXN49C0BBF8E52E,2025-01-05,2347.7,debit,INR,Barbeque Nation,card,-266952.4,Food & Drinks::Dining Out,weekly groceries
usr_8fca52e4,acc_sbi_2dfd63,TXNB6CB798C58A4,2025-01-05,46820.31,debit,INR,HDFC Home Loan,NEFT,153195.45,Financial Expenses::Loan EMI,due payment
usr_8fca52e4,acc_hdfc_f6fde6,TXN3183D8C6E338,2025-01-05,34866.51,debit,INR,HDFC Bank Charges,debit,-218293.04,Financial Expenses::Bank Charges,
usr_8fca52e4,acc_indusind_4ef56f,TXN9C51C6C568F8,2025-01-06,15398.83,debit,INR,Post Office RD,NEFT,12770.28,Investments::RD,goal-based
usr_8fca52e4,acc_yes_c9bf45,TXN28F224FC1760,2025-01-06,4237.51,debit,INR,Amazon Gift,UPI,-468605.85,Life & Entertainment::Gifting,movie night
usr_8fca52e4,acc_indusind_4ef56f,TXNAC7D4A0FE32E,2025-01-07,19169.19,debit,INR,Local Gift Shop,cash,-17064.31,Life & Entertainment::Gifting,family outing
usr_8fca52e4,acc_indusind_4ef56f,TXNC497186B21DE,2025-01-07,1845.64,debit,INR,DMart,UPI,-36233.5,Food & Drinks::Groceries,
usr_8fca52e4,acc_indusind_4ef56f,TXNCC29DBEC6AC4,2025-01-07,58859.51,debit,INR,Urban Ladder,card,-57828.13,Housing::Furniture,
usr_8fca52e4,acc_yes_c9bf45,TXN381CCEEF2201,2025-01-07,56565.14,debit,INR,SBI Charges,debit,-278722.94,Financial Expenses::Bank Charges,
usr_8fca52e4,acc_indusind_4ef56f,TXN475E6ED4C14E,2025-01-07,2445.35,debit,INR,Swiggy,UPI,-234599.6,Food & Drinks::Food Delivery,weekly groceries
usr_8fca52e4,acc_hdfc_f6fde6,TXN04D5D92ADB9F,2025-01-07,131.34,debit,INR,Dunzo,UPI,-379808.48,Food & Drinks::Food Delivery,birthday dinner
usr_8fca52e4,acc_hdfc_f6fde6,TXN7954EC588E5E,2025-01-08,399.0,debit,INR,Jio Fiber,UPI,16736.86,Life & Entertainment::Subscriptions,
usr_8fca52e4,acc_hdfc_f6fde6,TXNC9032FFFBBF0,2025-01-08,3918.8,debit,INR,Amazon Gift,UPI,-137768.53,Life & Entertainment::Gifting,
usr_8fca52e4,acc_yes_c9bf45,TXN30BA673420E0,2025-01-08,33295.6,debit,INR,HDFC Life,UPI,-102750.99,Financial Expenses::Insurance Premium,
usr_8fca52e4,acc_yes_c9bf45,TXN08F1940B0C16,2025-01-08,3982.36,debit,INR,Zepto,UPI,-365122.56,Food & Drinks::Groceries,birthday dinner
usr_8fca52e4,acc_sbi_2dfd63,TXNF456C4DFA6DB,2025-01-08,3089.21,debit,INR,Zomato Dine,UPI,37858.95,Food & Drinks::Dining Out,client dinner
usr_8fca52e4,acc_hdfc_f6fde6,TXN3D9E840D2C4F,2025-01-08,54168.44,debit,INR,Electrician,cash,-253159.55,Housing::Maintenance & Repairs,urgent repair
usr_8fca52e4,acc_hdfc_f6fde6,TXN2B406AF81B0C,2025-01-08,10001.4,debit,INR,Cook Salary,cash,-307552.11,Housing::Domestic Help,monthly bill
usr_8fca52e4,acc_hdfc_b9f70e,TXN474634D42EEE,2025-01-09,15969.87,debit,INR,Zerodha Coin,UPI,83396.99,Investments::Mutual Fund SIP,tax saving
usr_8fca52e4,acc_hdfc_b9f70e,TXN3B486FFD3203,2025-01-09,15499.06,debit,INR,NPS Tier-2,NEFT,67427.12,Investments::PPF / NPS,monthly SIP
usr_8fca52e4,acc_hdfc_b9f70e,TXNF790DE8A7E75,2025-01-09,14318.25,debit,INR,Income Tax Portal,UPI,-352198.65,Financial Expenses::Tax Payment,monthly EMI
usr_8fca52e4,acc_yes_c9bf45,TXNAF12AF9E6E35,2025-01-10,11297.08,debit,INR,SBI FD,NEFT,-1101.79,Investments::Fixed Deposit,
usr_8fca52e4,acc_indusind_4ef56f,TXN345D66D88429,2025-01-10,19748.99,debit,INR,New India Assurance,UPI,-38079.14,Vehicle::Insurance,tyre change
usr_8fca52e4,acc_hdfc_f6fde6,TXN0C777E60B9D3,2025-01-10,5586.52,debit,INR,Security Tip,cash,-141687.33,Housing::Domestic Help,quarterly maintenance
usr_8fca52e4,acc_sbi_2dfd63,TXN17AF5C4AB909,2025-01-10,1572.05,debit,INR,Local Bakery,cash,154767.5,Food & Drinks::Bakery & Snacks,family dinner
usr_8fca52e4,acc_indusind_4ef56f,TXNC96AFE7FBB74,2025-01-10,34334.71,debit,INR,Advance Tax,NEFT,-116687.64,Financial Expenses::Tax Payment,
usr_8fca52e4,acc_indusind_4ef56f,TXN87EF4984D7E7,2025-01-11,589.6,debit,INR,Starbucks,card,-200440.16,Food & Drinks::Cafes & Coffee,team lunch
usr_8fca52e4,acc_indusind_4ef56f,TXNF163F27DCE32,2025-01-11,33569.84,debit,INR,Airtel,UPI,-201029.76,Housing::Utilities,urgent repair
usr_8fca52e4,acc_hdfc_f6fde6,TXN1BD1AD0C7B99,2025-01-11,224.12,debit,INR,Monginis,cash,-307327.99,Food & Drinks::Bakery & Snacks,
usr_8fca52e4,acc_hdfc_f6fde6,TXN812B0595438E,2025-01-12,2229.63,debit,INR,BWSSB,UPI,19465.49,Housing::Utilities,
usr_8fca52e4,acc_indusind_4ef56f,TXN956C43977FF2,2025-01-12,14435.76,debit,INR,Angel One,UPI,-2628.55,Investments::Stock Purchase,
usr_8fca52e4,acc_hdfc_f6fde6,TXN51F09F2410B3,2025-01-12,16448.07,debit,INR,Axis CC Bill,NEFT,7613.55,Financial Expenses::Credit Card Bill,due payment
usr_8fca52e4,acc_sbi_2dfd63,TXN0843190288AC,2025-01-12,11553.93,debit,INR,Reliance Digital,card,403550.69,Shopping::Electronics,anniversary
usr_8fca52e4,acc_hdfc_f6fde6,TXNFD2E4A454C8B,2025-01-13,112346.56,debit,INR,Kotak Charges,debit,-8834.52,Financial Expenses::Bank Charges,
usr_8fca52e4,acc_hdfc_f6fde6,TXNB3984EB8E9DC,2025-01-13,6859.64,debit,INR,Amazon Electronics,UPI,-147273.85,Shopping::Electronics,urgent replacement
usr_8fca52e4,acc_yes_c9bf45,TXN7E0033CD454F,2025-01-14,12935.38,debit,INR,Local Bookshop,cash,-45516.92,Shopping::Books & Stationery,
usr_8fca52e4,acc_sbi_2dfd63,TXN975D9DB5FFE5,2025-01-14,14344.85,debit,INR,Nykaa,UPI,362848.2,Shopping::Personal Care,birthday gift
usr_8fca52e4,acc_hdfc_b9f70e,TXN8FD0685D3B7F,2025-01-15,9623.82,debit,INR,Hotstar,UPI,51928.06,Life & Entertainment::Subscriptions,movie night
usr_8fca52e4,acc_hdfc_b9f70e,TXN230D81F60256,2025-01-15,14933.8,debit,INR,SBI Charges,debit,-92605.19,Financial Expenses::Bank Charges,
usr_8fca52e4,acc_yes_c9bf45,TXN2AB72A36E2D5,2025-01-15,4926.34,debit,INR,Pepperfry,UPI,-97824.65,Housing::Furniture,
usr_8fca52e4,acc_yes_c9bf45,TXNA95179352593,2025-01-16,3400.24,debit,INR,Barbeque Nation,card,-12398.87,Food & Drinks::Dining Out,post-gym meal
usr_8fca52e4,acc_yes_c9bf45,TXNBD13B994CF47,2025-01-16,1604.71,debit,INR,Blue Tokai,UPI,-15799.11,Food & Drinks::Cafes & Coffee,team lunch
usr_8fca52e4,acc_hdfc_b9f70e,TXN0994D37398EF,2025-01-16,50312.09,debit,INR,NoBroker Rent,UPI,-42293.1,Housing::Rent,
usr_8fca52e4,acc_yes_c9bf45,TXNDE15B24FAD5B,2025-01-16,28113.1,debit,INR,YouTube Premium,UPI,-17403.82,Life & Entertainment::Subscriptions,trial membership
usr_8fca52e4,acc_yes_c9bf45,TXN572C61A8491F,2025-01-16,2031.28,debit,INR,Reliance Fresh,UPI,-136046.59,Food & Drinks::Groceries,birthday dinner
usr_8fca52e4,acc_hdfc_b9f70e,TXNC5EC9D63B832,2025-01-16,826.31,debit,INR,Nykaa,UPI,-269300.1,Shopping::Online Shopping,gifting
usr_8fca52e4,acc_hdfc_b9f70e,TXNFC561169F8FC,2025-01-16,50516.18,debit,INR,NoBroker Rent,UPI,-270126.41,Housing::Rent,monthly bill
usr_8fca52e4,acc_yes_c9bf45,TXNC984EF5D377E,2025-01-18,39372.35,debit,INR,DMart,UPI,-58452.3,Housing::Household Supplies,urgent repair
usr_8fca52e4,acc_sbi_2dfd63,TXN8D2142DADD88,2025-01-18,1095.63,debit,INR,Reliance Fresh,UPI,94754.17,Food & Drinks::Groceries,family dinner
usr_8fca52e4,acc_sbi_2dfd63,TXN38AD21691F2B,2025-01-18,29575.96,debit,INR,Security Tip,cash,34769.74,Housing::Domestic Help,
usr_8fca52e4,acc_sbi_2dfd63,TXNDA56E396B9A4,2025-01-19,29148.56,debit,INR,Indian Oil,UPI,391996.76,Transportation::Fuel,client visit
usr_8fca52e4,acc_hdfc_b9f70e,TXN004E537192A5,2025-01-19,57477.13,debit,INR,NoBroker Rent,UPI,-209475.27,Housing::Rent,
usr_8fca52e4,acc_indusind_4ef56f,TXN1BD71DF12B26,2025-01-19,54667.87,debit,INR,NoBroker Rent,UPI,-285339.42,Housing::Rent,
usr_8fca52e4,acc_sbi_2dfd63,TXNC752CEBA2D43,2025-01-20,63758.78,debit,INR,Kotak Charges,debit,263195.0,Financial Expenses::Bank Charges,annual premium
usr_8fca52e4,acc_sbi_2dfd63,TXN786F10B54E05,2025-01-20,44668.72,debit,INR,Local Store,cash,199436.22,Housing::Household Supplies,monthly bill
usr_8fca52e4,acc_yes_c9bf45,TXN003061DD1C5A,2025-01-20,109478.86,debit,INR,HDFC Life,UPI,-169244.08,Financial Expenses::Insurance Premium,
usr_8fca52e4,acc_yes_c9bf45,TXN5C23B12D0FEE,2025-01-20,99500.93,debit,INR,Advance Tax,NEFT,-369104.92,Financial Expenses::Tax Payment,annual premium
usr_8fca52e4,acc_sbi_2dfd63,TXNF96B7DC00D1C,2025-01-20,55799.59,debit,INR,Max Life,UPI,93658.54,Financial Expenses::Insurance Premium,
usr_8fca52e4,acc_hdfc_b9f70e,TXN6D00048603E1,2025-01-20,31556.06,debit,INR,LIC HFL,NEFT,-320642.59,Financial Expenses::Loan EMI,
usr_8fca52e4,acc_hdfc_b9f70e,TXND1194DE54DE3,2025-01-22,57974.36,debit,INR,ICICI CC Bill,NEFT,42304.24,Financial Expenses::Credit Card Bill,
usr_8fca52e4,acc_sbi_2dfd63,TXNC0F22A3A47A9,2025-01-22,3614.54,debit,INR,Local Restaurant,cash,408269.45,Food & Drinks::Dining Out,weekly groceries
usr_8fca52e4,acc_hdfc_b9f70e,TXN09946655CDD1,2025-01-22,22357.58,debit,INR,Axis Loan,NEFT,-107538.99,Financial Expenses::Loan EMI,annual premium
usr_8fca52e4,acc_sbi_2dfd63,TXN62846C810CE8,2025-01-23,85308.35,debit,INR,Kotak Charges,debit,348503.35,Financial Expenses::Bank Charges,monthly EMI
usr_8fca52e4,acc_hdfc_f6fde6,TXN0A37481614C0,2025-01-24,3343.48,debit,INR,BBMP Parking,UPI,-214949.56,Transportation::Parking,
usr_8fca52e4,acc_indusind_4ef56f,TXND3B87214CC8E,2025-01-25,2935.91,debit,INR,Zara,card,-185480.86,Shopping::Clothing & Apparel,
usr_8fca52e4,acc_yes_c9bf45,TXN72530A3729B7,2025-01-25,12972.23,debit,INR,Local Gift Shop,cash,-472843.36,Life & Entertainment::Gifting,trial membership
usr_8fca52e4,acc_hdfc_b9f70e,TXN482CA28EBA23,2025-01-26,26622.98,debit,INR,Maruti Service,card,-15670.12,Vehicle::Service & Repair,tyre change
usr_8fca52e4,acc_hdfc_f6fde6,TXNA4DCD9553B75,2025-01-26,60816.07,debit,INR,Bajaj Finance,NEFT,-154133.49,Financial Expenses::Loan EMI,monthly EMI
usr_8fca52e4,acc_sbi_2dfd63,TXNB3D9678AD61C,2025-01-26,9661.14,debit,INR,Nykaa,UPI,106375.14,Shopping::Online Shopping,urgent replacement
usr_8fca52e4,acc_hdfc_b9f70e,TXNC2472F7AD127,2025-01-27,77139.28,debit,INR,HDFC Bank Charges,debit,-132335.99,Financial Expenses::Bank Charges,annual premium
usr_8fca52e4,acc_indusind_4ef56f,TXN67A7C02ECD69,2025-01-27,12023.39,debit,INR,GST Portal,UPI,-188416.77,Financial Expenses::Tax Payment,
usr_8fca52e4,acc_sbi_2dfd63,TXN3F637B2A83E8,2025-01-27,1959.83,debit,INR,TASMAC,cash,96714.0,Food & Drinks::Alcohol & Bars,client dinner
usr_8fca52e4,acc_yes_c9bf45,TXN1743849643B0,2025-01-29,29834.48,debit,INR,HDFC Home Loan,NEFT,-335288.08,Financial Expenses::Loan EMI,
usr_8fca52e4,acc_yes_c9bf45,TXN5D9DCDCF3CDD,2025-01-30,31166.21,debit,INR,Kotak Charges,debit,-138077.87,Financial Expenses::Bank Charges,
usr_8fca52e4,acc_indusind_4ef56f,TXNAD92B6CE4798,2025-01-30,34458.51,debit,INR,SBI Life,UPI,-151022.35,Financial Expenses::Insurance Premium,due payment
usr_8fca52e4,acc_sbi_2dfd63,TXN8E3267401347,2025-01-31,2081.84,debit,INR,Social,card,-422981.88,Food & Drinks::Dining Out,post-gym meal
usr_8fca52e4,acc_indusind_4ef56f,TXN0AC3071ABFD1,2025-02-01,273617.13,credit,INR,Employer NEFT,NEFT,-340007.29,Income::Salary,monthly salary
usr_8fca52e4,acc_hdfc_b9f70e,TXN897DCC2D8B98,2025-02-01,86600.0,debit,INR,Landlord NEFT,NEFT,-365647.25,Housing::Rent,monthly rent
usr_8fca52e4,acc_hdfc_f6fde6,TXN77A5F9F46370,2025-02-01,29412.4,debit,INR,Landlord NEFT,NEFT,-517536.71,Housing::Rent,
usr_8fca52e4,acc_yes_c9bf45,TXN86A51589E693,2025-02-01,69335.97,debit,INR,HDFC Home Loan,NEFT,-610475.08,Financial Expenses::Loan EMI,due payment
